ablated_mean_logprob,ablated_sum_logprob,clean_mean_logprob,clean_sum_logprob,condition,gold,idx,mean_logprob_rescue,num_answer_tokens,patched_mean_logprob,patched_sum_logprob,sum_logprob_rescue,task
-1.8895440101623535,-5.6686320304870605,-0.00048118349513970315,-0.001443550456315279,patch_qr,Popham,828530_1993.txt_ceo_lastname_113,0.7365621929065206,3,-0.49813175201416016,-1.4943952560424805,0.7365621929027379,ceo_lastname
-1.8895440101623535,-5.6686320304870605,-0.00048118349513970315,-0.001443550456315279,patch_random,Popham,828530_1993.txt_ceo_lastname_113,0.020916905978607726,3,-1.8500306606292725,-5.550091743469238,0.020916948048493204,ceo_lastname
-1.8895440101623535,-5.6686320304870605,-0.00048118349513970315,-0.001443550456315279,patch_bottom,Popham,828530_1993.txt_ceo_lastname_113,0.005135547137967777,3,-1.8798426389694214,-5.639527797698975,0.0051355681729378525,ceo_lastname
-1.8895440101623535,-5.6686320304870605,-0.00048118349513970315,-0.001443550456315279,patch_same_layer,Popham,828530_1993.txt_ceo_lastname_113,0.12665461644695536,3,-1.6502854824066162,-4.9508562088012695,0.12665465851629784,ceo_lastname
-4.422463417053223,-8.844926834106445,-0.044459979981184006,-0.08891995996236801,patch_qr,Goldsmith,201461_1993.txt_ceo_lastname_77,0.3245991253612375,2,-3.0013673305511475,-6.002734661102295,0.3245991253612375,ceo_lastname
-4.422463417053223,-8.844926834106445,-0.044459979981184006,-0.08891995996236801,patch_random,Goldsmith,201461_1993.txt_ceo_lastname_77,-0.10312897003856282,2,-4.87396240234375,-9.7479248046875,-0.10312897003856282,ceo_lastname
-4.422463417053223,-8.844926834106445,-0.044459979981184006,-0.08891995996236801,patch_bottom,Goldsmith,201461_1993.txt_ceo_lastname_77,0.0009401679118740369,2,-4.418347358703613,-8.836694717407227,0.0009401679118740369,ceo_lastname
-4.422463417053223,-8.844926834106445,-0.044459979981184006,-0.08891995996236801,patch_same_layer,Goldsmith,201461_1993.txt_ceo_lastname_77,0.02349156347366077,2,-4.31961727142334,-8.63923454284668,0.02349156347366077,ceo_lastname
-3.307898759841919,-6.615797519683838,-0.011746656149625778,-0.023493312299251556,patch_qr,Loucks,10456_1993.txt_ceo_lastname_99,0.7482359600703158,2,-0.8415992259979248,-1.6831984519958496,0.7482359600703158,ceo_lastname
-3.307898759841919,-6.615797519683838,-0.011746656149625778,-0.023493312299251556,patch_random,Loucks,10456_1993.txt_ceo_lastname_99,-0.5960625591274248,2,-5.272611618041992,-10.545223236083984,-0.5960625591274248,ceo_lastname
-3.307898759841919,-6.615797519683838,-0.011746656149625778,-0.023493312299251556,patch_bottom,Loucks,10456_1993.txt_ceo_lastname_99,-0.0023241845469175516,2,-3.3155596256256104,-6.631119251251221,-0.0023241845469175516,ceo_lastname
-3.307898759841919,-6.615797519683838,-0.011746656149625778,-0.023493312299251556,patch_same_layer,Loucks,10456_1993.txt_ceo_lastname_99,0.057811884466497376,2,-3.117341995239258,-6.234683990478516,0.057811884466497376,ceo_lastname
-1.4229563474655151,-2.8459126949310303,-0.00017514861247036606,-0.0003502972249407321,patch_qr,Leva,77227_1993.txt_ceo_lastname_91,0.8301685579486962,2,-0.24180813133716583,-0.48361626267433167,0.8301685579486962,ceo_lastname
-1.4229563474655151,-2.8459126949310303,-0.00017514861247036606,-0.0003502972249407321,patch_random,Leva,77227_1993.txt_ceo_lastname_91,-0.21726196871682787,2,-1.7320725917816162,-3.4641451835632324,-0.21726196871682787,ceo_lastname
-1.4229563474655151,-2.8459126949310303,-0.00017514861247036606,-0.0003502972249407321,patch_bottom,Leva,77227_1993.txt_ceo_lastname_91,-0.01359111105221219,2,-1.4422935247421265,-2.884587049484253,-0.01359111105221219,ceo_lastname
-1.4229563474655151,-2.8459126949310303,-0.00017514861247036606,-0.0003502972249407321,patch_same_layer,Leva,77227_1993.txt_ceo_lastname_91,0.15326530673873628,2,-1.2048933506011963,-2.4097867012023926,0.15326530673873628,ceo_lastname
-4.5728864669799805,-9.145772933959961,-0.00011061407712986693,-0.00022122815425973386,patch_qr,Beard,764764_1993.txt_ceo_lastname_45,0.6953063734858337,2,-1.3934062719345093,-2.7868125438690186,0.6953063734858337,ceo_lastname
-4.5728864669799805,-9.145772933959961,-0.00011061407712986693,-0.00022122815425973386,patch_random,Beard,764764_1993.txt_ceo_lastname_45,-0.08318562418066835,2,-4.953275680541992,-9.906551361083984,-0.08318562418066835,ceo_lastname
-4.5728864669799805,-9.145772933959961,-0.00011061407712986693,-0.00022122815425973386,patch_bottom,Beard,764764_1993.txt_ceo_lastname_45,-0.006106692861615902,2,-4.600811004638672,-9.201622009277344,-0.006106692861615902,ceo_lastname
-4.5728864669799805,-9.145772933959961,-0.00011061407712986693,-0.00022122815425973386,patch_same_layer,Beard,764764_1993.txt_ceo_lastname_45,0.08675264106392533,2,-4.1761860847473145,-8.352372169494629,0.08675264106392533,ceo_lastname
-9.367043495178223,-9.367043495178223,-0.0023761154152452946,-0.0023761154152452946,patch_qr,Newton,55387_1993.txt_ceo_lastname_11,0.7598234900075347,1,-2.251549243927002,-2.251549243927002,0.7598234900075347,ceo_lastname
-9.367043495178223,-9.367043495178223,-0.0023761154152452946,-0.0023761154152452946,patch_random,Newton,55387_1993.txt_ceo_lastname_11,-0.33582881163391354,1,-12.511968612670898,-12.511968612670898,-0.33582881163391354,ceo_lastname
-9.367043495178223,-9.367043495178223,-0.0023761154152452946,-0.0023761154152452946,patch_bottom,Newton,55387_1993.txt_ceo_lastname_11,0.01620978042352788,1,-9.21524429321289,-9.21524429321289,0.01620978042352788,ceo_lastname
-9.367043495178223,-9.367043495178223,-0.0023761154152452946,-0.0023761154152452946,patch_same_layer,Newton,55387_1993.txt_ceo_lastname_11,0.052437961941548684,1,-8.87597942352295,-8.87597942352295,0.052437961941548684,ceo_lastname
-4.059054374694824,-8.118108749389648,-0.013604321517050266,-0.027208643034100533,patch_qr,Peterson,865227_1993.txt_ceo_lastname_51,0.4822447324113744,2,-2.1081573963165283,-4.216314792633057,0.4822447324113744,ceo_lastname
-4.059054374694824,-8.118108749389648,-0.013604321517050266,-0.027208643034100533,patch_random,Peterson,865227_1993.txt_ceo_lastname_51,-0.1468152058482004,2,-4.652987957000732,-9.305975914001465,-0.1468152058482004,ceo_lastname
-4.059054374694824,-8.118108749389648,-0.013604321517050266,-0.027208643034100533,patch_bottom,Peterson,865227_1993.txt_ceo_lastname_51,0.0038020144045328302,2,-4.043673515319824,-8.087347030639648,0.0038020144045328302,ceo_lastname
-4.059054374694824,-8.118108749389648,-0.013604321517050266,-0.027208643034100533,patch_same_layer,Peterson,865227_1993.txt_ceo_lastname_51,0.007091058611628691,2,-4.030367851257324,-8.060735702514648,0.007091058611628691,ceo_lastname
-7.332618236541748,-14.665236473083496,-0.12039069831371307,-0.24078139662742615,patch_qr,Goodes,104669_1993.txt_ceo_lastname_84,0.5082153830102498,2,-3.667253255844116,-7.334506511688232,0.5082153830102498,ceo_lastname
-7.332618236541748,-14.665236473083496,-0.12039069831371307,-0.24078139662742615,patch_random,Goodes,104669_1993.txt_ceo_lastname_84,-0.006613824212840777,2,-7.380318641662598,-14.760637283325195,-0.006613824212840777,ceo_lastname
-7.332618236541748,-14.665236473083496,-0.12039069831371307,-0.24078139662742615,patch_bottom,Goodes,104669_1993.txt_ceo_lastname_84,0.0016922821467673568,2,-7.320413112640381,-14.640826225280762,0.0016922821467673568,ceo_lastname
